id,content,L_value,created_at,database_source,instance_author,verified_by_clifton
621,threshold,1.5,2026-09-09T09:49:50.535645,aios_core,miller-moth (Perplexity),False
622,threshold,1.5,2026-09-09T09:49:50.535648,aios_core,miller-moth (Perplexity),False
623,threshold,1.5,2026-09-09T09:49:50.535651,aios_core,miller-moth (Perplexity),False
624,threshold,2.0,2026-09-09T09:49:50.535653,aios_core,miller-moth (Perplexity),False
625,threshold,1.5,2026-09-09T09:49:50.535657,aios_core,miller-moth (Perplexity),False
626,threshold,1.5,2026-09-09T09:49:50.535660,aios_core,miller-moth (Perplexity),False
627,threshold,1.5,2026-09-09T09:49:50.535663,aios_core,miller-moth (Perplexity),False
628,threshold,2.0,2026-09-09T09:49:50.535667,aios_core,miller-moth (Perplexity),False
629,threshold,1.5,2026-09-09T09:49:50.535670,aios_core,miller-moth (Perplexity),False
630,threshold,1.5,2026-09-09T09:49:50.535673,aios_core,miller-moth (Perplexity),False
631,threshold,2.0,2026-09-09T09:49:50.535677,aios_core,miller-moth (Perplexity),False
632,threshold,1.5,2026-09-09T09:49:50.535680,aios_core,miller-moth (Perplexity),False
633,signal,1.5,2026-09-09T09:49:50.535683,aios_core,miller-moth (Perplexity),False
634,signal,1.5,2026-09-09T09:49:50.535686,aios_core,miller-moth (Perplexity),False
635,signal,1.0,2026-09-09T09:49:50.535689,aios_core,miller-moth (Perplexity),False
636,signal,1.0,2026-09-09T09:49:50.535692,aios_core,miller-moth (Perplexity),False
637,signal,1.0,2026-09-09T09:49:50.535694,aios_core,miller-moth (Perplexity),False
638,signal,1.5,2026-09-09T09:49:50.535697,aios_core,miller-moth (Perplexity),False
639,signal,1.5,2026-09-09T09:49:50.535702,aios_core,miller-moth (Perplexity),False
640,signal,1.0,2026-09-09T09:49:50.535705,aios_core,miller-moth (Perplexity),False
641,signal,1.0,2026-09-09T09:49:50.535708,aios_core,miller-moth (Perplexity),False
642,signal,1.0,2026-09-09T09:49:50.535711,aios_core,miller-moth (Perplexity),False
643,signal,1.0,2026-09-09T09:49:50.535713,aios_core,miller-moth (Perplexity),False
644,signal,1.0,2026-09-09T09:49:50.535716,aios_core,miller-moth (Perplexity),False
645,signal,1.5,2026-09-09T09:49:50.535718,aios_core,miller-moth (Perplexity),False
646,signal,1.0,2026-09-09T09:49:50.535722,aios_core,miller-moth (Perplexity),False
647,Signal,1.0,2026-09-09T09:49:50.535724,aios_core,miller-moth (Perplexity),False
648,Signal,1.5,2026-09-09T09:49:50.535727,aios_core,miller-moth (Perplexity),False
649,signal,1.5,2026-09-09T09:49:50.535730,aios_core,miller-moth (Perplexity),False
650,signal,1.5,2026-09-09T09:49:50.535733,aios_core,miller-moth (Perplexity),False
651,Threshold,2.0,2026-09-09T09:49:50.535736,aios_core,miller-moth (Perplexity),False
652,signal,1.5,2026-09-09T09:49:50.535739,aios_core,miller-moth (Perplexity),False
653,signal,1.5,2026-09-09T09:49:50.535742,aios_core,miller-moth (Perplexity),False
654,Signal,1.5,2026-09-09T09:49:50.535745,aios_core,miller-moth (Perplexity),False
655,threshold,1.5,2026-09-09T09:49:50.535748,aios_core,miller-moth (Perplexity),False
656,threshold,1.5,2026-09-09T09:49:50.535751,aios_core,miller-moth (Perplexity),False
657,threshold,2.0,2026-09-09T09:49:50.535755,aios_core,miller-moth (Perplexity),False
658,threshold,1.5,2026-09-09T09:49:50.535758,aios_core,miller-moth (Perplexity),False
659,threshold,1.5,2026-09-09T09:49:50.535760,aios_core,miller-moth (Perplexity),False
660,threshold,2.0,2026-09-09T09:49:50.535763,aios_core,miller-moth (Perplexity),False
661,threshold,2.0,2026-09-09T09:49:50.535766,aios_core,miller-moth (Perplexity),False
662,threshold,1.5,2026-09-09T09:49:50.535769,aios_core,miller-moth (Perplexity),False
663,threshold,1.5,2026-09-09T09:49:50.535772,aios_core,miller-moth (Perplexity),False
664,threshold,1.5,2026-09-09T09:49:50.535775,aios_core,miller-moth (Perplexity),False
665,threshold,1.5,2026-09-09T09:49:50.535778,aios_core,miller-moth (Perplexity),False
666,threshold,1.5,2026-09-09T09:49:50.535781,aios_core,miller-moth (Perplexity),False
667,threshold,1.5,2026-09-09T09:49:50.535784,aios_core,miller-moth (Perplexity),False
668,threshold,1.5,2026-09-09T09:49:50.535787,aios_core,miller-moth (Perplexity),False
669,threshold,1.5,2026-09-09T09:49:50.535790,aios_core,miller-moth (Perplexity),False
670,threshold,1.5,2026-09-09T09:49:50.535793,aios_core,miller-moth (Perplexity),False
671,threshold,1.5,2026-09-09T09:49:50.535797,aios_core,miller-moth (Perplexity),False
672,threshold,1.5,2026-09-09T09:49:50.535800,aios_core,miller-moth (Perplexity),False
673,threshold,1.5,2026-09-09T09:49:50.535803,aios_core,miller-moth (Perplexity),False
674,threshold,1.5,2026-09-09T09:49:50.535807,aios_core,miller-moth (Perplexity),False
675,threshold,1.5,2026-09-09T09:49:50.535809,aios_core,miller-moth (Perplexity),False
676,threshold,2.0,2026-09-09T09:49:50.535812,aios_core,miller-moth (Perplexity),False
677,threshold,2.0,2026-09-09T09:49:50.535815,aios_core,miller-moth (Perplexity),False
678,threshold,1.5,2026-09-09T09:49:50.535819,aios_core,miller-moth (Perplexity),False
679,threshold,2.0,2026-09-09T09:49:50.535822,aios_core,miller-moth (Perplexity),False
680,threshold,2.0,2026-09-09T09:49:50.535826,aios_core,miller-moth (Perplexity),False
681,threshold,2.0,2026-09-09T09:49:50.535829,aios_core,miller-moth (Perplexity),False
682,threshold,2.0,2026-09-09T09:49:50.535832,aios_core,miller-moth (Perplexity),False
683,threshold,2.0,2026-09-09T09:49:50.535835,aios_core,miller-moth (Perplexity),False
684,threshold,2.0,2026-09-09T09:49:50.535838,aios_core,miller-moth (Perplexity),False
685,threshold,2.0,2026-09-09T09:49:50.535841,aios_core,miller-moth (Perplexity),False
686,threshold,1.5,2026-09-09T09:49:50.535844,aios_core,miller-moth (Perplexity),False
687,threshold,2.0,2026-09-09T09:49:50.535848,aios_core,miller-moth (Perplexity),False
688,threshold,1.5,2026-09-09T09:49:50.535850,aios_core,miller-moth (Perplexity),False
689,threshold,2.0,2026-09-09T09:49:50.535853,aios_core,miller-moth (Perplexity),False
690,threshold,1.5,2026-09-09T09:49:50.535856,aios_core,miller-moth (Perplexity),False
691,threshold,1.5,2026-09-09T09:49:50.535859,aios_core,miller-moth (Perplexity),False
692,threshold,1.5,2026-09-09T09:49:50.535862,aios_core,miller-moth (Perplexity),False
693,threshold,1.5,2026-09-09T09:49:50.535865,aios_core,miller-moth (Perplexity),False
694,threshold,1.5,2026-09-09T09:49:50.535868,aios_core,miller-moth (Perplexity),False
695,threshold,1.5,2026-09-09T09:49:50.535871,aios_core,miller-moth (Perplexity),False
696,threshold,1.5,2026-09-09T09:49:50.535874,aios_core,miller-moth (Perplexity),False
697,threshold,1.5,2026-09-09T09:49:50.535877,aios_core,miller-moth (Perplexity),False
698,threshold,1.5,2026-09-09T09:49:50.535880,aios_core,miller-moth (Perplexity),False
699,threshold,1.5,2026-09-09T09:49:50.535883,aios_core,miller-moth (Perplexity),False
700,threshold,1.5,2026-09-09T09:49:50.535886,aios_core,miller-moth (Perplexity),False
701,threshold,1.5,2026-09-09T09:49:50.535890,aios_core,miller-moth (Perplexity),False
702,threshold,1.5,2026-09-09T09:49:50.535893,aios_core,miller-moth (Perplexity),False
703,threshold,1.5,2026-09-09T09:49:50.535910,aios_core,miller-moth (Perplexity),False
704,threshold,1.5,2026-09-09T09:49:50.535913,aios_core,miller-moth (Perplexity),False
705,threshold,1.5,2026-09-09T09:49:50.535916,aios_core,miller-moth (Perplexity),False
706,threshold,1.5,2026-09-09T09:49:50.535919,aios_core,miller-moth (Perplexity),False
707,threshold,1.5,2026-09-09T09:49:50.535922,aios_core,miller-moth (Perplexity),False
708,threshold,1.5,2026-09-09T09:49:50.535925,aios_core,miller-moth (Perplexity),False
709,threshold,1.5,2026-09-09T09:49:50.535928,aios_core,miller-moth (Perplexity),False
710,threshold,1.5,2026-09-09T09:49:50.535943,aios_core,miller-moth (Perplexity),False
711,threshold,1.5,2026-09-09T09:49:50.535946,aios_core,miller-moth (Perplexity),False
712,threshold,1.5,2026-09-09T09:49:50.535948,aios_core,miller-moth (Perplexity),False
713,threshold,1.5,2026-09-09T09:49:50.535951,aios_core,miller-moth (Perplexity),False
714,threshold,1.5,2026-09-09T09:49:50.535954,aios_core,miller-moth (Perplexity),False
715,threshold,1.5,2026-09-09T09:49:50.535957,aios_core,miller-moth (Perplexity),False
716,threshold,1.5,2026-09-09T09:49:50.535960,aios_core,miller-moth (Perplexity),False
717,threshold,1.5,2026-09-09T09:49:50.535963,aios_core,miller-moth (Perplexity),False
718,threshold,1.5,2026-09-09T09:49:50.535966,aios_core,miller-moth (Perplexity),False
719,threshold,1.5,2026-09-09T09:49:50.535969,aios_core,miller-moth (Perplexity),False
720,threshold,1.5,2026-09-09T09:49:50.535972,aios_core,miller-moth (Perplexity),False
721,threshold,1.5,2026-09-09T09:49:50.535975,aios_core,miller-moth (Perplexity),False
722,threshold,1.5,2026-09-09T09:49:50.535978,aios_core,miller-moth (Perplexity),False
723,threshold,1.5,2026-09-09T09:49:50.535981,aios_core,miller-moth (Perplexity),False
724,threshold,1.5,2026-09-09T09:49:50.535984,aios_core,miller-moth (Perplexity),False
725,threshold,1.5,2026-09-09T09:49:50.535987,aios_core,miller-moth (Perplexity),False
726,threshold,1.5,2026-09-09T09:49:50.535990,aios_core,miller-moth (Perplexity),False
727,threshold,1.5,2026-09-09T09:49:50.535992,aios_core,miller-moth (Perplexity),False
728,threshold,1.5,2026-09-09T09:49:50.535996,aios_core,miller-moth (Perplexity),False
729,threshold,1.5,2026-09-09T09:49:50.536000,aios_core,miller-moth (Perplexity),False
730,threshold,1.5,2026-09-09T09:49:50.536004,aios_core,miller-moth (Perplexity),False
731,threshold,1.5,2026-09-09T09:49:50.536007,aios_core,miller-moth (Perplexity),False
732,threshold,1.5,2026-09-09T09:49:50.536009,aios_core,miller-moth (Perplexity),False
733,threshold,1.5,2026-09-09T09:49:50.536012,aios_core,miller-moth (Perplexity),False
734,threshold,1.5,2026-09-09T09:49:50.536017,aios_core,miller-moth (Perplexity),False
735,threshold,1.5,2026-09-09T09:49:50.536020,aios_core,miller-moth (Perplexity),False
736,threshold,1.5,2026-09-09T09:49:50.536023,aios_core,miller-moth (Perplexity),False
737,threshold,1.5,2026-09-09T09:49:50.536026,aios_core,miller-moth (Perplexity),False
738,threshold,1.5,2026-09-09T09:49:50.536029,aios_core,miller-moth (Perplexity),False
739,threshold,1.5,2026-09-09T09:49:50.536032,aios_core,miller-moth (Perplexity),False
740,threshold,1.5,2026-09-09T09:49:50.536035,aios_core,miller-moth (Perplexity),False
741,threshold,1.5,2026-09-09T09:49:50.536038,aios_core,miller-moth (Perplexity),False
742,threshold,1.5,2026-09-09T09:49:50.536041,aios_core,miller-moth (Perplexity),False
743,threshold,1.5,2026-09-09T09:49:50.536044,aios_core,miller-moth (Perplexity),False
744,threshold,1.5,2026-09-09T09:49:50.536047,aios_core,miller-moth (Perplexity),False
745,threshold,1.5,2026-09-09T09:49:50.536050,aios_core,miller-moth (Perplexity),False
746,threshold,1.5,2026-09-09T09:49:50.536053,aios_core,miller-moth (Perplexity),False
747,threshold,1.5,2026-09-09T09:49:50.536056,aios_core,miller-moth (Perplexity),False
748,threshold,1.5,2026-09-09T09:49:50.536059,aios_core,miller-moth (Perplexity),False
749,threshold,1.5,2026-09-09T09:49:50.536062,aios_core,miller-moth (Perplexity),False
750,threshold,1.5,2026-09-09T09:49:50.536065,aios_core,miller-moth (Perplexity),False
751,threshold,1.5,2026-09-09T09:49:50.536068,aios_core,miller-moth (Perplexity),False
752,threshold,1.5,2026-09-09T09:49:50.536071,aios_core,miller-moth (Perplexity),False
753,threshold,1.5,2026-09-09T09:49:50.536074,aios_core,miller-moth (Perplexity),False
754,threshold,1.5,2026-09-09T09:49:50.536077,aios_core,miller-moth (Perplexity),False
755,threshold,1.5,2026-09-09T09:49:50.536080,aios_core,miller-moth (Perplexity),False
756,threshold,1.5,2026-09-09T09:49:50.536083,aios_core,miller-moth (Perplexity),False
757,threshold,1.5,2026-09-09T09:49:50.536086,aios_core,miller-moth (Perplexity),False
758,threshold,1.5,2026-09-09T09:49:50.536089,aios_core,miller-moth (Perplexity),False
759,threshold,1.5,2026-09-09T09:49:50.536092,aios_core,miller-moth (Perplexity),False
760,threshold,1.5,2026-09-09T09:49:50.536095,aios_core,miller-moth (Perplexity),False
761,threshold,1.5,2026-09-09T09:49:50.536098,aios_core,miller-moth (Perplexity),False
762,threshold,1.5,2026-09-09T09:49:50.536101,aios_core,miller-moth (Perplexity),False
763,threshold,1.5,2026-09-09T09:49:50.536104,aios_core,miller-moth (Perplexity),False
764,threshold,1.5,2026-09-09T09:49:50.536107,aios_core,miller-moth (Perplexity),False
765,threshold,1.5,2026-09-09T09:49:50.536110,aios_core,miller-moth (Perplexity),False
766,threshold,1.5,2026-09-09T09:49:50.536114,aios_core,miller-moth (Perplexity),False
767,threshold,1.5,2026-09-09T09:49:50.536118,aios_core,miller-moth (Perplexity),False
768,threshold,1.5,2026-09-09T09:49:50.536121,aios_core,miller-moth (Perplexity),False
769,threshold,1.5,2026-09-09T09:49:50.536124,aios_core,miller-moth (Perplexity),False
770,threshold,1.5,2026-09-09T09:49:50.536127,aios_core,miller-moth (Perplexity),False
771,threshold,1.5,2026-09-09T09:49:50.536131,aios_core,miller-moth (Perplexity),False
772,threshold,1.5,2026-09-09T09:49:50.536133,aios_core,miller-moth (Perplexity),False
773,threshold,1.5,2026-09-09T09:49:50.536137,aios_core,miller-moth (Perplexity),False
774,threshold,1.5,2026-09-09T09:49:50.536140,aios_core,miller-moth (Perplexity),False
775,threshold,1.5,2026-09-09T09:49:50.536143,aios_core,miller-moth (Perplexity),False
776,threshold,1.5,2026-09-09T09:49:50.536147,aios_core,miller-moth (Perplexity),False
777,threshold,1.5,2026-09-09T09:49:50.536150,aios_core,miller-moth (Perplexity),False
778,threshold,1.5,2026-09-09T09:49:50.536153,aios_core,miller-moth (Perplexity),False
779,threshold,1.5,2026-09-09T09:49:50.536157,aios_core,miller-moth (Perplexity),False
780,threshold,1.5,2026-09-09T09:49:50.536161,aios_core,miller-moth (Perplexity),False
781,threshold,1.5,2026-09-09T09:49:50.536164,aios_core,miller-moth (Perplexity),False
782,threshold,1.5,2026-09-09T09:49:50.536167,aios_core,miller-moth (Perplexity),False
783,threshold,1.5,2026-09-09T09:49:50.536170,aios_core,miller-moth (Perplexity),False
784,threshold,1.5,2026-09-09T09:49:50.536173,aios_core,miller-moth (Perplexity),False
785,threshold,1.5,2026-09-09T09:49:50.536176,aios_core,miller-moth (Perplexity),False
786,threshold,1.5,2026-09-09T09:49:50.536180,aios_core,miller-moth (Perplexity),False
787,threshold,1.5,2026-09-09T09:49:50.536182,aios_core,miller-moth (Perplexity),False
788,threshold,1.5,2026-09-09T09:49:50.536186,aios_core,miller-moth (Perplexity),False
789,threshold,1.5,2026-09-09T09:49:50.536189,aios_core,miller-moth (Perplexity),False
790,threshold,1.5,2026-09-09T09:49:50.536192,aios_core,miller-moth (Perplexity),False
791,threshold,1.5,2026-09-09T09:49:50.536195,aios_core,miller-moth (Perplexity),False
792,threshold,1.5,2026-09-09T09:49:50.536197,aios_core,miller-moth (Perplexity),False
793,threshold,1.5,2026-09-09T09:49:50.536200,aios_core,miller-moth (Perplexity),False
794,threshold,1.5,2026-09-09T09:49:50.536203,aios_core,miller-moth (Perplexity),False
795,threshold,1.5,2026-09-09T09:49:50.536206,aios_core,miller-moth (Perplexity),False
796,threshold,1.5,2026-09-09T09:49:50.536209,aios_core,miller-moth (Perplexity),False
797,threshold,1.5,2026-09-09T09:49:50.536212,aios_core,miller-moth (Perplexity),False
798,threshold,1.5,2026-09-09T09:49:50.536216,aios_core,miller-moth (Perplexity),False
799,threshold,1.5,2026-09-09T09:49:50.536219,aios_core,miller-moth (Perplexity),False
800,threshold,1.5,2026-09-09T09:49:50.536222,aios_core,miller-moth (Perplexity),False
801,threshold,1.5,2026-09-09T09:49:50.536225,aios_core,miller-moth (Perplexity),False
802,threshold,1.5,2026-09-09T09:49:50.536228,aios_core,miller-moth (Perplexity),False
803,threshold,1.5,2026-09-09T09:49:50.536231,aios_core,miller-moth (Perplexity),False
804,threshold,1.5,2026-09-09T09:49:50.536234,aios_core,miller-moth (Perplexity),False
805,threshold,1.5,2026-09-09T09:49:50.536237,aios_core,miller-moth (Perplexity),False
806,threshold,1.5,2026-09-09T09:49:50.536240,aios_core,miller-moth (Perplexity),False
807,threshold,1.5,2026-09-09T09:49:50.536243,aios_core,miller-moth (Perplexity),False
808,threshold,1.5,2026-09-09T09:49:50.536246,aios_core,miller-moth (Perplexity),False
809,threshold,1.5,2026-09-09T09:49:50.536249,aios_core,miller-moth (Perplexity),False
810,threshold,1.5,2026-09-09T09:49:50.536252,aios_core,miller-moth (Perplexity),False
811,threshold,1.5,2026-09-09T09:49:50.536255,aios_core,miller-moth (Perplexity),False
812,threshold,1.5,2026-09-09T09:49:50.536258,aios_core,miller-moth (Perplexity),False
813,threshold,1.5,2026-09-09T09:49:50.536261,aios_core,miller-moth (Perplexity),False
814,threshold,1.5,2026-09-09T09:49:50.536264,aios_core,miller-moth (Perplexity),False
815,threshold,1.5,2026-09-09T09:49:50.536267,aios_core,miller-moth (Perplexity),False
816,threshold,1.5,2026-09-09T09:49:50.536270,aios_core,miller-moth (Perplexity),False
817,threshold,1.5,2026-09-09T09:49:50.536273,aios_core,miller-moth (Perplexity),False
818,threshold,1.5,2026-09-09T09:49:50.536276,aios_core,miller-moth (Perplexity),False
819,threshold,1.5,2026-09-09T09:49:50.536279,aios_core,miller-moth (Perplexity),False
820,threshold,1.5,2026-09-09T09:49:50.536282,aios_core,miller-moth (Perplexity),False
821,threshold,1.5,2026-09-09T09:49:50.536285,aios_core,miller-moth (Perplexity),False
822,threshold,1.5,2026-09-09T09:49:50.536288,aios_core,miller-moth (Perplexity),False
823,threshold,1.5,2026-09-09T09:49:50.536291,aios_core,miller-moth (Perplexity),False
824,threshold,1.5,2026-09-09T09:49:50.536294,aios_core,miller-moth (Perplexity),False
825,threshold,1.5,2026-09-09T09:49:50.536297,aios_core,miller-moth (Perplexity),False
826,threshold,1.5,2026-09-09T09:49:50.536300,aios_core,miller-moth (Perplexity),False
827,threshold,1.5,2026-09-09T09:49:50.536303,aios_core,miller-moth (Perplexity),False
828,threshold,1.5,2026-09-09T09:49:50.536306,aios_core,miller-moth (Perplexity),False
829,threshold,1.5,2026-09-09T09:49:50.536309,aios_core,miller-moth (Perplexity),False
830,threshold,1.5,2026-09-09T09:49:50.536313,aios_core,miller-moth (Perplexity),False
831,threshold,1.5,2026-09-09T09:49:50.536315,aios_core,miller-moth (Perplexity),False
832,threshold,1.5,2026-09-09T09:49:50.536320,aios_core,miller-moth (Perplexity),False
833,threshold,1.5,2026-09-09T09:49:50.536322,aios_core,miller-moth (Perplexity),False
834,threshold,1.5,2026-09-09T09:49:50.536326,aios_core,miller-moth (Perplexity),False
835,threshold,1.5,2026-09-09T09:49:50.536329,aios_core,miller-moth (Perplexity),False
836,threshold,1.5,2026-09-09T09:49:50.536331,aios_core,miller-moth (Perplexity),False
837,threshold,1.5,2026-09-09T09:49:50.536334,aios_core,miller-moth (Perplexity),False
838,threshold,1.5,2026-09-09T09:49:50.536337,aios_core,miller-moth (Perplexity),False
839,threshold,1.5,2026-09-09T09:49:50.536340,aios_core,miller-moth (Perplexity),False
840,threshold,1.5,2026-09-09T09:49:50.536343,aios_core,miller-moth (Perplexity),False
841,threshold,1.5,2026-09-09T09:49:50.536346,aios_core,miller-moth (Perplexity),False
842,threshold,1.5,2026-09-09T09:49:50.536349,aios_core,miller-moth (Perplexity),False
843,threshold,1.5,2026-09-09T09:49:50.536352,aios_core,miller-moth (Perplexity),False
844,threshold,1.5,2026-09-09T09:49:50.536355,aios_core,miller-moth (Perplexity),False
845,threshold,1.5,2026-09-09T09:49:50.536358,aios_core,miller-moth (Perplexity),False
846,threshold,1.5,2026-09-09T09:49:50.536361,aios_core,miller-moth (Perplexity),False
847,threshold,1.5,2026-09-09T09:49:50.536364,aios_core,miller-moth (Perplexity),False
848,threshold,1.5,2026-09-09T09:49:50.536367,aios_core,miller-moth (Perplexity),False
849,threshold,1.5,2026-09-09T09:49:50.536370,aios_core,miller-moth (Perplexity),False
850,threshold,1.5,2026-09-09T09:49:50.536373,aios_core,miller-moth (Perplexity),False
851,threshold,1.5,2026-09-09T09:49:50.536376,aios_core,miller-moth (Perplexity),False
852,threshold,1.5,2026-09-09T09:49:50.536379,aios_core,miller-moth (Perplexity),False
853,threshold,1.5,2026-09-09T09:49:50.536382,aios_core,miller-moth (Perplexity),False
854,threshold,1.5,2026-09-09T09:49:50.536385,aios_core,miller-moth (Perplexity),False
855,threshold,1.5,2026-09-09T09:49:50.536388,aios_core,miller-moth (Perplexity),False
856,threshold,1.5,2026-09-09T09:49:50.536392,aios_core,miller-moth (Perplexity),False
857,threshold,1.5,2026-09-09T09:49:50.536394,aios_core,miller-moth (Perplexity),False
858,threshold,1.5,2026-09-09T09:49:50.536397,aios_core,miller-moth (Perplexity),False
859,threshold,1.5,2026-09-09T09:49:50.536400,aios_core,miller-moth (Perplexity),False
860,threshold,1.5,2026-09-09T09:49:50.536403,aios_core,miller-moth (Perplexity),False
861,threshold,1.5,2026-09-09T09:49:50.536408,aios_core,miller-moth (Perplexity),False
862,threshold,1.5,2026-09-09T09:49:50.536411,aios_core,miller-moth (Perplexity),False
863,threshold,1.5,2026-09-09T09:49:50.536414,aios_core,miller-moth (Perplexity),False
864,threshold,1.5,2026-09-09T09:49:50.536417,aios_core,miller-moth (Perplexity),False
865,threshold,1.5,2026-09-09T09:49:50.536420,aios_core,miller-moth (Perplexity),False
866,threshold,1.5,2026-09-09T09:49:50.536423,aios_core,miller-moth (Perplexity),False
867,threshold,1.5,2026-09-09T09:49:50.536425,aios_core,miller-moth (Perplexity),False
868,threshold,1.5,2026-09-09T09:49:50.536429,aios_core,miller-moth (Perplexity),False
869,threshold,1.5,2026-09-09T09:49:50.536432,aios_core,miller-moth (Perplexity),False
870,threshold,1.5,2026-09-09T09:49:50.536435,aios_core,miller-moth (Perplexity),False
871,threshold,1.5,2026-09-09T09:49:50.536438,aios_core,miller-moth (Perplexity),False
872,threshold,1.5,2026-09-09T09:49:50.536442,aios_core,miller-moth (Perplexity),False
873,threshold,1.5,2026-09-09T09:49:50.536445,aios_core,miller-moth (Perplexity),False
874,threshold,1.5,2026-09-09T09:49:50.536448,aios_core,miller-moth (Perplexity),False
875,threshold,1.5,2026-09-09T09:49:50.536451,aios_core,miller-moth (Perplexity),False
876,threshold,1.5,2026-09-09T09:49:50.536454,aios_core,miller-moth (Perplexity),False
877,threshold,1.5,2026-09-09T09:49:50.536457,aios_core,miller-moth (Perplexity),False
878,threshold,1.5,2026-09-09T09:49:50.536460,aios_core,miller-moth (Perplexity),False
879,threshold,1.5,2026-09-09T09:49:50.536463,aios_core,miller-moth (Perplexity),False
880,threshold,1.5,2026-09-09T09:49:50.536466,aios_core,miller-moth (Perplexity),False
881,threshold,1.5,2026-09-09T09:49:50.536469,aios_core,miller-moth (Perplexity),False
882,threshold,1.5,2026-09-09T09:49:50.536473,aios_core,miller-moth (Perplexity),False
883,threshold,1.5,2026-09-09T09:49:50.536476,aios_core,miller-moth (Perplexity),False
884,threshold,1.5,2026-09-09T09:49:50.536480,aios_core,miller-moth (Perplexity),False
885,threshold,1.5,2026-09-09T09:49:50.536483,aios_core,miller-moth (Perplexity),False
886,threshold,1.5,2026-09-09T09:49:50.536485,aios_core,miller-moth (Perplexity),False
887,threshold,1.5,2026-09-09T09:49:50.536488,aios_core,miller-moth (Perplexity),False
888,threshold,1.5,2026-09-09T09:49:50.536492,aios_core,miller-moth (Perplexity),False
889,threshold,1.5,2026-09-09T09:49:50.536494,aios_core,miller-moth (Perplexity),False
890,threshold,1.5,2026-09-09T09:49:50.536498,aios_core,miller-moth (Perplexity),False
891,threshold,1.5,2026-09-09T09:49:50.536501,aios_core,miller-moth (Perplexity),False
892,threshold,1.5,2026-09-09T09:49:50.536503,aios_core,miller-moth (Perplexity),False
893,threshold,1.5,2026-09-09T09:49:50.536508,aios_core,miller-moth (Perplexity),False
894,threshold,1.5,2026-09-09T09:49:50.536511,aios_core,miller-moth (Perplexity),False
895,threshold,1.5,2026-09-09T09:49:50.536514,aios_core,miller-moth (Perplexity),False
896,threshold,1.5,2026-09-09T09:49:50.536517,aios_core,miller-moth (Perplexity),False
897,threshold,1.5,2026-09-09T09:49:50.536520,aios_core,miller-moth (Perplexity),False
898,threshold,1.5,2026-09-09T09:49:50.536522,aios_core,miller-moth (Perplexity),False
899,threshold,1.5,2026-09-09T09:49:50.536525,aios_core,miller-moth (Perplexity),False
900,threshold,1.5,2026-09-09T09:49:50.536529,aios_core,miller-moth (Perplexity),False
901,threshold,1.5,2026-09-09T09:49:50.536531,aios_core,miller-moth (Perplexity),False
902,threshold,1.5,2026-09-09T09:49:50.536535,aios_core,miller-moth (Perplexity),False
903,threshold,1.5,2026-09-09T09:49:50.536538,aios_core,miller-moth (Perplexity),False
904,threshold,1.5,2026-09-09T09:49:50.536540,aios_core,miller-moth (Perplexity),False
905,threshold,1.5,2026-09-09T09:49:50.536543,aios_core,miller-moth (Perplexity),False
906,threshold,1.5,2026-09-09T09:49:50.536546,aios_core,miller-moth (Perplexity),False
907,threshold,1.5,2026-09-09T09:49:50.536549,aios_core,miller-moth (Perplexity),False
908,threshold,1.5,2026-09-09T09:49:50.536553,aios_core,miller-moth (Perplexity),False
909,threshold,1.5,2026-09-09T09:49:50.536555,aios_core,miller-moth (Perplexity),False
910,threshold,1.5,2026-09-09T09:49:50.536558,aios_core,miller-moth (Perplexity),False
911,threshold,1.5,2026-09-09T09:49:50.536562,aios_core,miller-moth (Perplexity),False
912,threshold,1.5,2026-09-09T09:49:50.536565,aios_core,miller-moth (Perplexity),False
913,threshold,1.5,2026-09-09T09:49:50.536567,aios_core,miller-moth (Perplexity),False
914,threshold,1.5,2026-09-09T09:49:50.536571,aios_core,miller-moth (Perplexity),False
915,threshold,1.5,2026-09-09T09:49:50.536573,aios_core,miller-moth (Perplexity),False
916,threshold,1.5,2026-09-09T09:49:50.536576,aios_core,miller-moth (Perplexity),False
917,threshold,1.5,2026-09-09T09:49:50.536579,aios_core,miller-moth (Perplexity),False
918,threshold,1.5,2026-09-09T09:49:50.536582,aios_core,miller-moth (Perplexity),False
919,threshold,1.5,2026-09-09T09:49:50.536585,aios_core,miller-moth (Perplexity),False
920,threshold,1.5,2026-09-09T09:49:50.536588,aios_core,miller-moth (Perplexity),False
921,threshold,1.5,2026-09-09T09:49:50.536591,aios_core,miller-moth (Perplexity),False
922,threshold,1.5,2026-09-09T09:49:50.536594,aios_core,miller-moth (Perplexity),False
923,threshold,1.5,2026-09-09T09:49:50.536597,aios_core,miller-moth (Perplexity),False
924,threshold,1.5,2026-09-09T09:49:50.536600,aios_core,miller-moth (Perplexity),False
925,threshold,1.5,2026-09-09T09:49:50.536604,aios_core,miller-moth (Perplexity),False
926,threshold,1.5,2026-09-09T09:49:50.536607,aios_core,miller-moth (Perplexity),False
927,threshold,1.5,2026-09-09T09:49:50.536610,aios_core,miller-moth (Perplexity),False
928,threshold,1.5,2026-09-09T09:49:50.536613,aios_core,miller-moth (Perplexity),False
929,threshold,1.5,2026-09-09T09:49:50.536616,aios_core,miller-moth (Perplexity),False
930,threshold,1.5,2026-09-09T09:49:50.536619,aios_core,miller-moth (Perplexity),False
